,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-55-7726-01A,1.5189824,-1.7033049,7.535141,3.9372227,19.119488,12.351907,8.524521,-12.408937,2.5261245,9.906447,-8.779062,7.915026,-4.0840282,4.1095214,0.51890266,-6.316707,-0.68580425,-4.4468293,-1.6313368,3.56629,-1.886991,-8.398306,6.008125,1.7019104,-23.068596,-4.915769,-11.399833,6.539735,2.2156067,6.2916746,-15.098388,0.15333581,-8.999643,-14.086001,-7.3213725,-7.4484544,-2.180323,8.831708,13.475503,2.9364471,3.9264736,9.792151,4.139383,10.428126,-0.3121204,-10.5724125,-7.1372185,5.4441724,4.19766,-0.18005179,-7.3842115,-6.8952193,0.62515074,0.5812809,-6.990428,-4.792909,9.822064,8.929088,4.9601336,2.5351722,-12.661974,1.827433,-0.5069404,-2.1970665,-0.43538204,4.7952175,-11.963951,0.9130487,5.1888843,1.9170845,-4.8028975,-12.537493,3.9664538,-7.772932,-1.6405544,-7.292054,-16.492424,10.938099,-2.698985,12.177494,-3.1954782,-1.8473957,-11.365122,1.0646251,-2.4569335,9.810404,-7.74177,5.715637,-18.876024,-11.610841,-9.751833,-10.409444,4.7622905,4.203193,-6.5457697,-2.5744295,5.468264,-17.274752,-26.227112,13.649451
TCGA-99-8025-01A,5.38658,-3.5875137,7.0020704,-0.12797241,6.5601263,2.6168237,7.0855165,2.597633,3.6337452,-4.634237,-5.504226,6.747104,2.1102872,-0.33013764,7.7191567,-5.3082185,2.3043468,-2.16844,-6.6232777,-0.79670835,-18.302374,-8.805641,11.286205,1.867371,4.1309447,14.609305,-8.472281,-2.0905528,-0.9764652,-6.346848,-16.365797,-0.22717075,3.8012886,-15.32965,-2.397066,15.794584,-6.801431,3.577518,4.330717,-10.6134615,8.532817,2.6319468,-2.903846,4.4165773,2.573713,-1.2860345,-2.7470202,-0.7784907,-7.0023694,3.2284977,0.19810851,-1.7303994,13.59065,1.4189183,20.393013,-2.4678118,-9.397895,16.169956,4.7860293,-1.7317617,-16.240458,2.213642,-3.710689,-0.6715908,-4.4707565,12.283168,-2.9117994,-12.775378,0.3213411,-0.329608,1.2457725,-17.229937,-3.157422,-0.08977023,-20.925749,-8.9225025,-7.3192105,3.852477,-3.6852953,-0.36351562,-0.23967673,-6.211409,-10.209461,1.7759187,9.526747,-4.6142254,8.969863,6.241571,3.116916,17.830908,-5.4315324,5.747207,-6.555029,-8.367906,3.0925744,8.199002,10.186994,-12.285749,-3.4389012,8.112833
TCGA-69-7973-01A,8.602712,2.361745,-4.0115013,-2.1563737,5.605663,4.741284,17.891903,-18.449543,6.3889647,3.0775745,-2.9452507,-3.1816485,0.77900225,-13.99235,3.0258403,-18.822388,5.5954695,-5.629544,-1.3303636,-6.5976496,-2.8847756,-4.4581347,8.89832,-4.5897136,11.687293,14.24508,5.2640524,12.394001,1.1806457,0.22228903,6.9675274,1.5592729,8.265813,-3.87876,2.6640537,-12.623168,5.034421,13.086478,6.9265904,-5.2456098,6.4011316,10.906567,13.636551,9.182417,10.621712,-4.887503,1.84071,11.365167,9.572877,-11.570023,1.72646,10.42454,-8.103236,7.5094967,1.8655984,-6.335836,6.3865333,3.359664,-10.474808,10.469173,3.1676407,-4.4419565,2.4724956,-2.3918936,-5.8689547,-2.0151227,14.868888,2.672286,-3.2647293,-4.237944,0.839173,-7.712627,-9.315607,-16.275972,-11.457623,-6.721435,-10.818289,6.8846407,0.74342185,-17.511879,-9.378494,16.238138,-22.672335,-5.335342,-5.321546,5.0275307,14.919832,-0.37609893,-9.285501,-2.3014839,-7.5625596,-0.15365806,-2.1503778,13.282699,4.0674267,5.951652,-6.749738,-16.416067,-0.46307382,-9.473476
TCGA-44-6779-01A,1.3961829,7.221557,3.2409694,10.438684,12.9249735,5.066088,-13.804142,-8.24707,2.733356,12.959453,-1.9471613,4.402122,8.527445,-4.315963,-7.230711,0.9312841,0.26835462,5.3056226,-12.219016,4.0110593,4.3526835,4.3425975,8.358582,-0.9706934,-12.784668,-6.1558332,-7.031533,8.526126,-1.2430638,15.151373,0.30400848,-1.1014793,-9.844827,-5.3473134,5.208224,-6.5551744,3.8014235,-5.452457,1.3457882,9.670521,8.031823,-3.8938782,-4.895599,13.844684,1.8873223,-1.5625516,-3.3584392,-1.2209328,-3.3345928,8.520396,15.175026,-9.76529,0.27535397,-1.4049529,-5.057392,0.46519032,5.4548354,11.978451,-1.1942524,-0.23371528,-17.294544,5.514135,-2.91143,14.12021,6.745304,-3.9024005,-8.722121,4.4204717,-3.4395564,-1.9991277,-6.8026977,10.442743,18.623796,5.2696123,3.1388092,-5.23104,6.0627136,-3.0074553,-3.5522199,11.102223,-2.5299985,-6.370152,-0.4425283,-3.3747437,1.5799832,8.795829,-10.50154,-4.2087965,-2.8120036,-0.1765638,-6.446642,-4.9861217,2.5351362,-6.685648,15.720339,1.7608255,-3.6331286,9.071622,-17.193436,9.654331
TCGA-05-5420-01A,-6.881082,16.743353,1.7484012,15.725573,-10.588803,-12.248961,-1.8099699,-15.01216,4.5330887,-1.7300252,5.15094,-12.514014,6.4713473,8.93894,-1.232222,21.50877,8.801523,5.656892,-0.6964742,7.5216236,-0.035984017,9.330739,-1.9457965,-16.97105,-0.020418879,1.4417657,-10.953868,2.7986655,1.5889106,8.663889,6.442766,-0.48859,-2.8095126,6.5316086,-3.2008703,2.5281274,-2.0550396,-8.598421,-2.0625365,-5.9060607,0.16008559,2.3118336,-5.843601,11.276619,4.2132087,-1.7150373,2.2366042,-10.369157,1.0006894,5.6561947,12.123399,6.328684,-11.502033,3.0733259,4.6022596,16.332865,4.77033,-10.379161,-9.372637,6.981802,4.916669,-9.685692,1.3696501,1.8198855,4.022951,-7.742475,6.551454,-4.533542,6.8913794,0.23908705,-12.836538,25.899462,5.227765,10.682767,1.7124382,-2.0888777,23.066917,-0.83641225,-7.774459,12.834027,-8.685749,-3.2092512,-3.0993948,-8.59786,-2.042871,8.741642,5.577769,-5.2975445,2.1538463,-8.808959,-2.8680832,3.299704,1.9432826,-4.699704,-0.27652425,-0.016277451,-16.690697,4.0892572,14.165859,-5.6213336
TCGA-44-2668-01A,-9.481778,3.5879242,18.298256,-2.2052598,-10.875206,-2.2963696,5.690951,-11.686843,3.003362,11.092796,-1.4046606,5.449861,3.2511053,10.49926,-13.080336,-2.8170574,8.334481,3.19325,5.556778,4.9434743,-4.3414903,4.8480473,1.187427,-0.15427342,-20.232027,-24.16353,-2.3893383,-1.3254977,13.623864,5.400081,-5.141705,7.3678484,-4.0343604,0.25864232,-2.0598075,0.5560094,1.2717947,-12.643631,-3.543387,-7.7802544,-0.88707715,0.895006,1.8961773,2.219392,-1.6296625,-10.311742,-2.6821382,-6.0352893,7.4875693,2.6803882,3.711614,-11.188907,0.78908056,-13.462627,-17.349724,-0.22718742,-3.0684495,0.12485417,10.733289,2.806642,-4.9610715,-5.818352,-8.41205,6.349941,-3.670678,-3.9545915,4.6629004,-5.5996757,6.793667,6.8148994,3.5208874,3.8009539,5.544621,5.527414,20.601309,-12.539279,5.123952,-3.9551592,-4.660207,1.1856064,5.504372,-2.8327045,5.417462,-0.15355843,-7.471568,2.994252,-19.672174,8.193347,-12.091417,-8.821307,0.5058224,-2.96973,-3.4288678,2.3536384,-10.637413,-3.9118826,15.449184,-6.3615685,-4.878126,4.6024776
TCGA-78-7542-01A,6.0245876,5.9186473,14.630795,8.527417,6.843238,8.8006525,-11.08663,0.35410342,11.24524,-11.355632,-0.10666102,12.391678,7.4068866,5.5902357,-7.763065,-9.629761,-3.1496468,-13.134542,7.5631404,3.3905132,-0.16885714,7.59878,-1.9064764,-5.754085,-5.810459,-16.308317,-13.063954,5.942357,15.544004,13.789941,-6.728188,1.8329172,-7.1976857,-1.6543512,1.2180445,4.9130616,3.7767825,-1.4063598,-5.751089,8.754541,-5.700495,5.2555313,-6.335452,12.749537,8.389818,-11.418386,2.9710133,-7.8918953,4.4434423,5.9819336,12.53565,-4.4150324,-9.81694,-18.368439,2.0858073,3.3540652,1.7192726,5.2592726,-10.250056,-5.509086,-3.7587538,-8.861635,-15.125459,5.151421,6.342187,0.22473133,-11.08393,-2.8770843,12.871566,6.032421,-8.191065,1.3013452,17.137358,7.1467285,14.086342,-17.93754,1.616292,17.752907,-2.9734368,-4.240698,4.001176,2.6994183,-4.005856,-6.4163365,-1.598659,24.19516,-6.753837,10.644513,-4.2730455,-6.0045443,5.900462,-5.928628,2.158534,-4.19331,10.133351,-7.199989,4.8189635,-1.856743,-15.506687,11.906381
TCGA-S2-AA1A-01A,-5.4029593,-5.1576257,12.86329,-4.534985,-6.9427094,-15.987746,19.960508,-6.4689474,3.7061503,10.147483,-0.6794113,-6.482515,2.2553172,-3.4894538,-3.7991664,4.5409765,10.702114,-1.2881266,-0.6193068,19.328993,-6.5279083,-5.371347,8.659804,-2.1458957,-6.2698,-8.829476,1.89889,-5.9100885,-3.8270562,19.335684,-2.0024085,0.2699293,-6.4853597,3.6290429,3.1911209,-8.33618,-5.9362483,3.1133044,2.4225645,-0.8376265,3.7310443,-6.7577944,2.9591823,-0.35543537,2.531637,2.8997407,9.523057,-2.6862214,-4.5335417,-15.769897,1.5712973,10.836542,0.9393626,1.7561895,2.7050424,4.118858,0.4701036,-3.8466594,-19.386944,-0.19937612,-5.5708222,1.349082,-0.5603135,-4.048464,-2.0308583,12.512444,17.2881,-1.3631531,5.6643085,13.387398,-14.113847,-3.7933054,-5.6880755,1.3319827,-6.8890686,4.3653107,0.9854588,1.6242945,-8.802655,8.43953,0.95085025,-2.6158187,-11.718278,5.402497,-4.721204,1.0089064,3.3457189,-8.098031,-2.7039154,1.1377357,-2.6914732,-0.0134005435,22.16253,7.2628765,-7.3490443,-17.591373,8.420075,-1.2832799,7.1056013,-3.931692
TCGA-91-6848-01A,-0.9559561,17.465982,-3.8626597,8.866364,-12.515332,-11.106632,7.306903,-21.700087,-1.0815725,-9.60294,-5.73481,-8.826991,5.390485,-4.1155314,-1.5176003,5.876521,10.659667,11.12647,5.8663397,9.404954,-2.957682,5.414453,3.9833999,-3.0504742,-10.8557,-4.0956383,-8.736312,8.111436,-8.70646,0.22652236,-2.8493152,-4.9720635,16.76562,0.08856982,-11.99719,6.2404895,2.4643366,-8.978203,9.691157,-6.6532702,1.8811986,8.1667385,-4.4808216,9.401664,4.1847425,-11.3935,-13.9050045,6.749887,9.003066,22.12731,13.346816,-4.173517,-13.97893,-10.208611,-6.531657,2.8620195,9.847719,5.045486,-1.2326121,-0.9826003,-4.4555244,1.9728134,-5.104536,-2.4600823,-12.104831,-4.6178384,4.4783864,-10.071759,5.69702,-9.648251,-5.5659337,19.99063,-0.66601604,-6.6468496,3.2987218,0.40164,11.496001,-9.246293,-6.363167,7.11063,-2.5767229,9.481791,-6.212754,-4.490769,-8.823967,13.40812,-14.840744,-0.91187626,-9.953903,-6.0839877,-6.9899125,-0.11648184,-6.928341,6.6727633,-2.1614995,-2.1499546,-6.9845524,-9.123682,-10.779732,1.9799215
TCGA-L9-A5IP-01A,0.7481977,4.948048,19.357351,2.4080389,-2.5900073,-2.0596619,1.2994306,8.708379,-3.061059,12.790001,-2.756059,14.541894,7.5035663,0.45743442,-0.3706667,-1.082672,3.062821,0.21032235,-16.01129,7.0372934,-0.29701567,-7.614804,11.632205,2.955473,-17.171446,-6.8443365,-5.4006925,-8.323446,8.784968,22.5393,0.793012,9.517176,-12.149166,-4.728414,-2.986923,0.47883242,-2.919981,-3.32364,2.3280392,-0.1824158,6.255538,5.501807,-2.3588216,3.2279935,6.2823505,-5.661788,-0.41356847,-8.275416,1.6390707,-1.2409695,-1.2382684,-12.246481,-15.946347,-0.86198264,-8.97122,0.52003026,-13.442264,10.484911,7.7911243,-17.416204,0.80519694,-2.3485868,-5.212523,5.359129,8.174546,-3.6011286,7.8570337,7.897837,1.9796468,-0.41563433,-7.4582734,1.8024566,20.32949,10.627984,12.212193,-19.11196,-16.802368,-3.2794888,-6.7730494,0.6834045,-4.155018,4.024348,0.95806193,2.8101451,1.7522715,15.262473,-13.409833,2.7736504,6.1464067,-13.980436,3.1151712,-16.832144,3.256025,7.478046,-5.0912905,-3.772728,9.659869,5.6158075,-6.7637606,4.6875052
TCGA-78-7155-01A,-0.2841951,1.109498,-2.630006,4.261619,15.458287,21.952282,7.003009,-5.921041,13.3186865,-9.705406,0.6831044,10.124382,4.2792187,2.8180504,10.293932,6.515911,-6.5746126,19.311441,-2.4570189,-7.117095,2.383756,-2.9659781,5.8297133,0.050443143,-7.5001125,-2.9749393,-15.18202,4.9139786,9.359932,1.5444301,-6.3955436,10.088837,12.677321,-7.0226502,-4.851419,2.6393168,2.1942585,11.267244,3.9686751,-3.8125527,-4.8403287,17.53936,-5.2187123,-8.679802,2.525052,-10.84815,-3.401977,4.6318707,2.996772,19.280647,-6.068839,-20.506514,5.6505036,4.265036,-2.374823,-4.186487,3.9185746,6.197521,-8.680266,1.4906285,8.894824,-11.144741,11.510351,-17.246277,-13.272903,-1.3129609,-16.62685,-11.482334,10.825745,-26.712048,-1.0113068,-0.11614486,13.692477,-6.0505686,9.945889,-14.124398,-6.4207363,1.8349099,-7.412295,-4.859354,-9.900252,3.098447,-22.852465,-0.017589293,16.840813,-4.11903,-0.5535834,10.855764,-5.3277445,-12.83585,-5.550239,10.789167,-15.782324,-8.627791,6.32454,1.6599323,-5.571036,-17.80475,-24.542318,-8.044435
TCGA-NJ-A4YP-01A,-4.6903543,3.7267315,22.34675,1.2076967,-2.385644,10.955963,4.6292114,11.764803,-7.783671,2.657987,5.8559737,-0.46520558,-6.975963,2.256628,-6.8801975,-4.471592,9.277026,-7.1108465,11.622489,7.0829334,-1.7109376,-8.842898,6.5551543,-5.0975,-8.856936,-2.315348,7.7939,3.5292969,6.9680076,22.841528,-0.8359259,2.4700139,-3.1765494,3.9073808,1.1687566,-7.0852714,-3.8551157,13.634462,4.798603,4.71447,-5.6526966,4.534367,4.4809847,2.897059,-5.0385756,-18.388771,12.478187,0.45010877,4.6716466,-8.285603,-3.7462249,3.2007487,-0.45871684,-1.0553999,-11.309904,0.19355693,-9.069789,6.2223215,4.4027443,-9.292883,2.2370632,-9.381198,-6.784682,-2.3795009,0.1613995,-5.8358736,6.5756283,5.059268,-0.21746963,7.295649,3.2818308,-21.537138,-5.1458926,-5.6323156,7.5632524,-21.031425,-6.0242596,5.896117,-11.563152,-4.648116,7.7412004,6.102497,5.7249603,4.7364006,-9.643304,12.888936,13.787864,-4.913315,3.820144,6.385246,-7.083342,-11.593946,-1.4539012,0.6476941,-9.172427,-6.9162917,17.82118,-14.542738,-6.210213,-4.7082286
TCGA-55-6987-01A,4.0253606,26.454008,-7.515832,8.995486,-5.970678,-12.947837,5.927043,-6.3041816,2.4372513,-7.502568,3.4793122,-17.786852,-0.6145394,-0.25777724,2.516619,13.118813,11.200973,0.36453712,2.0695953,7.9990654,1.4295752,7.3477325,-2.2382855,-18.419672,-7.093751,0.5819839,-10.868405,-0.49336663,-2.9974053,4.977249,-10.740296,-2.223974,7.84166,5.114495,0.5439134,0.23203288,-9.109984,-6.918252,8.504171,-1.7050824,6.0040584,-7.969469,-9.809923,9.792473,0.5321938,-6.8505683,-1.0935476,-2.8207893,6.2979956,3.964363,5.580068,8.985646,-17.634106,-3.9675534,1.9388912,10.1789055,0.89990765,9.621861,-4.773409,13.363919,5.8897657,-8.664885,-9.84788,-0.85041356,9.171007,-3.5867517,7.086655,-4.6862655,5.8334236,8.898129,-6.780752,13.747152,-9.703395,-3.9405541,-2.857553,-1.1387045,8.784072,0.80585986,-8.361666,5.791284,-3.1805105,4.5754533,-4.898246,-5.3700485,-8.796657,12.268535,5.6198254,-2.0102153,2.1154766,-2.1145504,-4.8552394,10.2359915,3.4099944,9.962643,-7.1716743,-10.718981,-2.14285,-12.622651,9.171434,-4.15358
TCGA-62-8394-01A,-11.632201,5.1590066,9.721874,-11.684039,9.621469,16.789156,18.473316,7.435132,9.913558,2.768351,10.812208,6.834752,-10.400368,5.7727833,-8.457057,-9.511891,-5.887934,-7.496909,2.8523827,-14.836326,-0.093468875,-9.906742,18.497437,6.538768,-6.8373384,6.326276,1.2063752,-2.854651,10.034753,14.078065,-8.158806,6.0848155,-4.4920063,2.1821835,1.3531079,-4.4289794,5.4532285,11.91801,6.429248,-4.8142776,-5.3636484,2.950936,1.934522,9.5605,9.868005,-19.823635,4.7581525,1.8395369,5.606387,-11.748298,-10.42609,-0.97887635,-7.509918,2.8006911,-4.5065155,-4.909879,-1.6877012,7.989567,1.7111661,2.166151,11.339067,1.1673172,-2.421512,-8.215645,-0.17127752,5.9620776,5.075329,4.690861,2.102691,-13.229575,7.2306504,-17.660309,-9.404954,0.58809876,4.314653,-6.438428,-11.3039665,-3.9405205,-15.349742,0.016661612,6.836382,1.6316605,-8.944947,7.228234,-5.6465626,-0.8865909,10.891486,5.49328,-11.332008,-9.220768,-9.573601,10.824855,-10.847224,5.598434,-13.504388,-1.49716,12.507795,-4.7682056,-6.0644436,-7.331645
TCGA-55-8614-01A,-21.404589,-5.4292574,20.782791,-9.774093,-6.154483,1.5864483,11.013126,2.3852227,10.399118,-1.7871737,6.33035,2.0019863,-4.736551,8.391049,-2.8428142,-7.379717,4.173958,2.3288047,8.867175,-2.568275,-11.248282,-8.805475,-3.7044017,2.9980655,-21.115084,-9.487633,7.8650455,-0.72209835,3.0585024,0.24528828,-4.3890476,5.4233837,0.07790606,-5.5520825,-3.966678,-0.9124753,-0.28588212,8.474324,2.2710688,-4.1749353,1.9940856,3.0082989,4.4475656,-8.5499325,1.8133599,-7.2594433,-18.911871,-1.5299268,4.0239577,1.8747553,-6.189752,5.645438,-1.0635376,-6.3497543,-12.18458,0.73864496,2.8966722,-1.0593661,0.23161663,1.2468972,14.08082,-3.0162778,-12.859259,-10.56781,-8.7335825,0.8421966,5.455202,-2.0606563,-6.489318,-4.5381637,7.571106,-6.297279,2.941626,-10.809098,-0.62464195,-11.932222,-1.9039016,4.6424828,-1.8784208,-0.23691987,4.5774417,9.860051,1.9165876,2.8804548,-8.345848,-3.0156968,-12.364297,2.7437484,-6.194453,-9.6491995,-11.464634,5.96596,-8.213359,3.0642042,-8.516028,-10.807105,10.079556,-6.097662,-3.1335623,-8.929544
TCGA-78-7148-01A,-7.505165,6.996315,3.2599652,10.170517,8.91549,18.45664,5.9584,-2.0190976,-1.4521276,11.265239,6.9985943,-5.6661224,1.5193297,0.18454362,8.026739,-0.8423542,-6.180255,4.3388915,1.1382875,-0.8385074,4.3371944,-0.80783546,4.2956347,-16.501945,9.622714,9.508935,-6.122505,5.7950006,-3.7241786,8.2839,-0.9925855,3.3588643,-4.7683735,-6.458958,6.0273247,-3.7609327,-6.252412,6.8960857,6.7929325,10.767149,3.4874249,7.5740786,1.581843,-3.1610475,-2.188974,-15.72246,5.6104665,-7.936202,1.3349367,-0.7956903,9.578433,-2.4698238,10.179847,15.13117,-3.4124207,-1.833239,-13.7415695,11.828452,-2.0398226,-7.633619,1.5508416,-17.639204,8.277994,6.6554947,-0.45571265,-6.4186497,9.058879,9.900767,-3.0950065,-7.074732,4.0479918,-9.185674,15.527696,-6.458876,0.46229336,-17.888844,4.281517,-5.1595483,-10.109116,1.560761,-0.5025305,-15.012945,6.2685013,6.002586,-0.40633544,-6.4807553,7.560846,-7.8225327,-0.2626193,-2.5907552,-14.711044,-2.5849657,-8.956899,-11.045071,7.6606445,-0.9393137,11.876538,-6.1873074,-2.441056,-2.420565
TCGA-55-7913-01B,16.480946,8.9440975,1.3716462,4.4531293,6.84387,-1.1547662,2.3415725,-7.570252,8.4561615,4.546449,-3.6216674,-5.912457,14.6609955,-10.273411,-1.7832499,-5.0646577,-2.5714126,-13.801977,-9.870143,5.853452,11.858925,8.902411,13.379808,-3.534816,9.644995,8.882664,7.590156,17.290226,11.438308,5.840254,22.125881,2.920558,-5.3881416,-4.6749444,11.824608,-8.741157,5.971746,12.481448,1.0181572,2.8298864,5.850909,3.7273452,-3.1582696,25.466797,20.482187,-6.547273,8.187123,9.566143,7.457053,-1.4420731,11.643093,11.308708,-19.678108,-8.367213,-1.5451715,2.448225,5.660563,3.82056,-12.898944,-1.6273446,7.625876,-0.43886665,-2.8647523,4.9741573,14.159013,-2.949213,4.985581,2.4226487,-6.7461843,6.600189,-0.3040733,-4.4753175,7.318967,4.058084,1.0042397,-7.4126625,0.2626862,6.0964584,0.7800293,-7.51177,-8.35358,7.85948,-12.378991,-9.281464,0.23666945,22.279884,9.638324,12.813941,-1.7382342,-6.1959443,2.2750678,1.6126686,-2.0757458,10.8523,5.8516603,2.9957125,-11.652385,9.209281,-3.1097066,-1.8900883
TCGA-91-8497-01A,-6.024039,-14.315661,-9.704292,-7.6812987,-8.212207,-6.6979747,21.027983,-6.6732287,9.765803,13.358423,5.9142165,-6.6342077,0.9329855,-4.961702,0.106431775,3.1134398,5.1034737,5.4957933,0.5300139,9.520638,2.2490156,-4.233739,-2.7285824,-2.7983994,-4.467234,1.268685,1.5660156,-4.3061028,0.048300795,4.1626477,5.4889116,-1.6605067,-1.1004205,-1.8818654,-2.0763588,-18.111492,-0.7885881,-0.7085343,-0.48906922,-5.282692,7.362696,-9.890737,9.286993,-4.5125923,5.390384,0.9556762,3.6194654,5.0101914,0.3564808,-5.906987,3.2265167,2.8943152,9.770985,15.553005,-9.558878,0.4887108,-5.3353324,-4.5190744,-0.88360167,-1.6847409,4.3739796,-4.8893113,-0.269292,-6.0928583,-6.697698,4.003239,17.464365,11.244583,-14.690952,-8.233645,6.0264482,3.5462813,-12.839566,-9.825941,-14.511773,7.2384825,8.145326,1.1548678,-4.4396715,-7.831458,-3.7671926,0.19175921,-11.547999,-4.0833297,-6.5271716,-22.75121,3.5139892,-7.8991637,-0.002905231,-1.5545701,-6.1495433,3.000706,10.227568,-5.002356,5.094799,-12.144585,5.2534356,-5.2300177,14.233572,-16.80343
TCGA-97-8175-01A,-10.035848,-6.252657,-11.269943,0.27480033,14.381311,20.560068,9.857327,-8.115703,8.843379,9.845576,-3.937024,6.2157774,2.519271,3.280618,-0.7797831,-10.136012,-15.822067,6.4800825,-1.1541381,-6.001963,5.7849774,0.72887444,10.259534,-1.7271719,-0.34878692,-2.396246,-0.43064156,0.18871404,10.171283,0.5273956,-12.418669,-8.337596,-6.3474154,-15.507082,10.864282,-2.2530468,1.6489649,-2.7436419,-15.070415,-2.5820277,-0.7176462,-7.954521,1.1531285,13.87233,-0.23713206,-11.271656,2.4605722,-0.31567603,-1.369214,1.7230233,8.588283,-12.272439,15.413427,9.364293,-1.7135315,-2.509106,-6.2825756,14.765596,6.0761557,-4.4951243,-6.3706503,-3.0432255,0.9042446,7.3674617,-8.552064,-0.80811214,-3.442532,-0.5712004,-3.6693945,-3.216034,9.168522,-7.9786186,1.5765936,9.389618,1.4254999,-1.3913395,14.097944,3.208691,-10.913163,-3.0960877,3.9392636,-16.510178,-3.1281931,-1.0441124,-0.971249,-11.996276,-5.791216,16.85489,-16.680197,-3.7872925,-6.59329,-0.49014956,-6.593698,-1.277058,11.66624,1.3061225,16.233713,-7.0652113,-10.952885,9.6368685
TCGA-50-6673-01A,-2.1980171,-8.624738,0.17107636,8.955915,7.5196786,-1.1460896,-0.89841926,-5.028508,10.955099,-2.1589987,3.2543314,-1.590993,-2.0289855,-4.394089,-3.0832298,-2.4409623,1.5776216,-18.188856,-3.0735908,5.9031205,0.4791024,1.2450318,16.235363,1.3132429,1.2774975,8.6445,0.81215876,-0.36137593,-3.3237777,7.0030613,11.170492,-5.1089377,-9.371139,7.6641793,-4.9422545,5.3126707,5.0818396,-3.1139061,7.454509,7.774394,-0.8669025,2.5183036,-0.3225203,22.264143,14.371436,-2.4865346,6.4841056,6.706622,3.7401185,-5.177118,18.12258,13.536103,-16.660814,-7.7018394,9.02422,6.715565,7.8270106,1.5204308,-7.7122464,-0.85586536,-1.1314399,8.76695,-1.8420571,6.781389,11.402137,8.350522,2.0688698,10.154677,-13.972479,-8.676495,-2.6918218,-0.588916,-1.8442482,1.1083318,-26.91984,11.889388,7.6357827,9.062347,2.2583766,-0.06895319,-3.571992,-1.6361492,-0.6861256,0.29856187,-8.666841,-4.057327,6.8839297,-3.0135286,-9.204604,7.234908,-8.943709,1.7556088,4.527119,-0.5231205,5.9048324,6.0679708,-3.1716678,10.742814,0.120875984,-3.001565
TCGA-55-A48Z-01A,3.575271,-5.6508613,-1.7116452,-10.057837,-9.712885,-13.275714,13.342669,-6.129417,14.603863,9.203062,-5.1516438,-1.3460175,5.0471797,4.334131,-13.974465,5.6474843,-0.6448934,-0.70679045,-4.508835,5.526752,3.2999752,2.2161589,8.330349,7.0633173,-9.787688,-9.9653,13.746284,3.858623,11.508551,-1.8887686,16.219995,14.118918,-1.5625471,-4.929425,-5.670224,-2.7808452,8.07563,-1.4325094,2.4779725,-6.4117875,3.38868,-1.1127042,2.1670814,10.151071,9.563884,-1.8189408,-6.309776,3.5917006,15.48214,-1.1770533,0.90533465,-2.4450512,-3.7732432,-8.836088,-15.0178795,15.517234,5.3262587,-5.2631865,2.192781,-0.5095428,9.129819,9.366358,-10.152036,-2.7286708,1.0826567,-3.5253644,7.472301,6.575084,-9.766739,-4.7351017,2.5775466,7.1365113,-12.003881,7.8962545,-0.73681164,12.991063,-0.6414642,-7.23061,2.7836425,2.0712595,-3.1345925,-0.48709866,-9.63299,-6.6329675,-6.751789,-12.205106,-5.5166683,18.338995,-10.993594,-13.361213,0.79558647,6.632676,-5.4692316,15.612954,-4.398181,4.750331,-2.054292,2.3373537,2.5655663,-9.763601
TCGA-91-6836-01A,17.355719,6.2944818,-6.936831,7.0441804,-5.1905184,-9.095827,3.2599654,-30.072208,9.486941,-0.0873173,-17.640736,0.38368464,10.103151,-4.0876336,-8.085538,13.662648,9.293172,4.3894405,-7.7413263,11.29146,-6.9825697,-1.0548673,1.6553227,-10.855061,-7.128337,0.91418844,-10.867087,3.6112556,12.482189,-14.566717,10.322683,10.884718,13.661495,-11.853639,1.794279,3.5507271,13.536893,-2.940911,5.646611,-8.725036,6.5025907,8.48836,-5.5538216,13.466429,-4.088451,-4.9508276,-0.15963852,-0.8917311,6.2322435,13.680915,7.9771004,-10.942927,-2.81176,-12.381562,2.0818207,1.1721219,-7.6519823,-5.032811,1.6310714,-0.84761554,3.824014,-8.843118,-9.015738,-2.9731176,-7.8142595,-9.623174,-11.687711,-11.267478,9.916993,-3.554079,3.0676508,8.579097,2.664458,14.066629,-4.8078284,4.434259,-2.2803612,-5.7619967,6.013457,-4.7120576,-12.292188,-11.869335,-8.053741,-10.553856,8.389348,2.8541672,13.816563,13.29925,-11.639859,8.549019,4.83318,10.697151,-11.031248,5.8489833,1.5805953,18.175167,-14.210289,-1.2175744,-10.833324,0.43311706
